text;context;verse;predicate;form;lexeme;PoS;head;anim;semantics;number;role;case;marker;allomorph;postp;trajector;motion;dialect;area;year;period
Lç;"""Eta hek <Betlehemerat> igorririk, erran ziezén:""";Mt 2,8;igorri;betlehemerat;betlehem;toponym;betlehem;inanim;settlement;SG;Direction;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""Eta publikanoak urrun zegoela, etzituen are begiak ere <zerurat> altxatu nahi.""";Lk 18,13;altxatu;zerurat;zeru;noun;zeru;inanim;orientation;SG;Direction;allative;–rat;;;body-part;metaphoric;L;E;1571;Archaic
Lç;"""Orduan hark bere begiak <diszipuluetarat> altxaturik, erraiten zuen:""";Lk 6,20;altxatu;diszipuluetarat;diszipulu;noun;diszipulu;human;occupation;PL;Direction;allative;–rat;;;body-part;metaphoric;L;E;1571;Archaic
Lç;"""Guziakgatik ere gizonak, nola bere <arraza maradikaturat> aurditen baitute guziék""";Intro;aurtiki;madarikaturat;madarikatu;adj;arraza;inanim;abstract;SG;Direction;allative;–rat;;;human;metaphoric;L;E;1571;Archaic
Lç;"""Itzul zitezen bada diszipuluak <beretarat>.""";Jn 20,10;itzuli;beretarat;bera;pro;bera;inanim;location;PL;Direction;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""Gero <zerurat> begiak altxaturik suspirio egin zezan.""";Mk 7,34;altxatu;zerurat;zeru;noun;zeru;inanim;orientation;SG;Direction;allative;–rat;;;body-part;metaphoric;L;E;1571;Archaic
Lç;"""Orduan harturik borz ogiak eta bi arrainak, <zerurat> beha zegoela benedika zitzan hek,""";Lk 9,16;beha_egon;zerurat;zeru;noun;zeru;inanim;orientation;SG;Direction;allative;–rat;;;human;inanim;L;E;1571;Archaic
Lç;"""Hark orduan <hetarat> behaturik dio""";Lk 20,17;behatu;hetarat;haiek;pro;haiek;human;human;PL;Direction;allative;–rat;;;human;no;L;E;1571;Archaic
Lç;"""Eta Jesusek <hetarat> behaturik, erran ziezén""";Mt 19,26;behatu;hetarat;haiek;pro;haiek;human;human;PL;Direction;allative;–rat;;;human;no;L;E;1571;Archaic
Lç;"""Baina <hetarat> behaturik Jesusek dio""";Mk 10,27;behatu;hetarat;haiek;pro;haiek;human;human;PL;Direction;allative;–rat;;;human;no;L;E;1571;Archaic
Lç;"""Eta hark itzulirik, eta bere <diszipuluetarat> behaturik reprotxa zezan Pierris, zioela:""";Mk 8,33;behatu;diszipuluetarat;diszipulu;noun;diszipulu;human;occupation;PL;Direction;allative;–rat;;;human;no;L;E;1571;Archaic
Lç;"""Eztuk nehor bere eskua goldean ezarten eta <gibelerat> behatzen duenik propio denik Jainkoaren resumakotzat""";Lk 9,62;behatu;gibelerat;gibel;adv;gibel;inanim;orientation;SG;Direction;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""joan zedin <lekhorerat> bertan""";Mt 25,15;joan;lekhorerat;lekore;adv;lekore;inanim;area;SG;Goal;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""Ezta lurrekotzat, ez ongarrikotzat deusgai, baina <kanporat> egoizten da hura.""";Lk 24,35;egotzi;kanporat;kanpo;adv;kanpo;inanim;orientation;SG;Direction;allative;–rat;;;substance;real;L;E;1571;Archaic
Lç;"""Eta Dabidganik <Babilonerat> eraman izan ziraden arteranokoak, hamalaur jenerazione.""";Mt Archaic,17;eraman;babilonerat;babilon;toponym;babilon;inanim;settlement;SG;Goal;allative;–rat;;;people;metaphoric;L;E;1571;Archaic
Lç;"""Eta <Babilonerat> eraman izan ziradenetik Kristgananokoak, hamalaur jenerazione.""";Mt Archaic,17;eraman;babilonerat;babilon;toponym;babilon;inanim;settlement;SG;Goal;allative;–rat;;;people;metaphoric;L;E;1571;Archaic
Lç;"""Eta Jazimek engrendra zitzan Jekonias eta haren anaieak, <Babilonerat> eraman izan ziradenean.""";Mt Archaic,17;eraman;babilonerat;babilon;toponym;babilon;inanim;settlement;SG;Goal;allative;–rat;;;people;metaphoric;L;E;1571;Archaic
Lç;"""bezti zezaten bere abillamenduéz, eta <kanporat> eraman zezaten kruzifika lezatenzat.""";Mk 15,20;eraman;kanporat;kanpo;adv;kanpo;inanim;orientation;SG;Goal;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""Majistrua, jarreikiren natzaik hiri, <norat ere> joanen baitaiz.""";Mt 18,19;joan;norat;norat;interrogative;norat;inanim;orientation;;Direction;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""Jauna, jarreikiren natzaik <norat ere> joanen baitaiz.""";Lk 9,57;joan;norat;norat;interrogative;norat;inanim;orientation;;Direction;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""Huni borthalzainak irekiten drauka, eta ardiék haren boza enzuten duté, eta bere ardiak deitzen ditu zein bere izenez, eta eramaiten ditu <kanporat>.""";Jn 10,3;eraman;kanporat;kanpo;noun;kanpo;inanim;orientation;SG;Direction;allative;–rat;;;animal;real;L;E;1571;Archaic
Lç;"""Baina hek konturik egin gabe joan zitezen, bata <bere bordarat>, eta berzea bere merkhatalgoarát.""";Mt 22,5;joan;bordarat;borda;noun;borda;inanim;building;SG;Direction;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""Baina hek konturik egin gabe joan zitezen, bata bere bordarat, eta berzea <bere merkhatalgoarát>.""";Mt 22,5;joan;merkhatalgoarát;merkatalgo;noun;merkatalgo;inanim;event;SG;Direction;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""Orduan Judean diratenék, ihes albeilegite <mendietarat>.""";Mt 23,16;ihes_egin;mendietarat;mendi;noun;mendi;inanim;area;PL;Goal;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""Badiotsuet, jautsi izan dela haur justifikaturik <bere etxerat>, eta ez berzea""";Lk 18,14;jaitsi;etxerat;etxe;noun;etxe;inanim;building;SG;Goal;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""Utzi zezan Judea, eta joan zedin berriz <Galilearat>.""";Jn 4,3;joan;galilearat;galilea;toponym;galilea;inanim;country;SG;Direction;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""Eta ilkhirik handik Jesus joan zedin <Tireko eta Sidongo komarketarat>.""";Mt 15,21;joan;komarketarat;komarka;noun;komarka;inanim;country;PL;Direction;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""Eta ilkhi zedin <korralerat>, eta oillarrak jo zezan.""";Mk 14,68;jalgi;korralerat;korrale;noun;korrale;inanim;area;SG;Goal;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""Eta hek utzirik, ilkhi zedin hiritik kanpora <Betaniarat>, eta ostatu har zezan han.""";Mt 21,17;jalgi;betaniarat;betania;toponym;betania;inanim;settlement;SG;Direction;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""Eta ilkhi zedin berriz <itsas alderat>: eta populu guzia ethorten zen harengana, eta irakasten zituen hek.""";Mk 2,13;jalgi;alderat;alde;postp;itsaso;inanim;location;SG;Direction;allative;–rat;;Ø_alde;human;real;L;E;1571;Archaic
Lç;"""Eta baldin igor baditzat barurik zein <bere etxerat>, flakaturen dirade bidean""";Mk 8,3;igorri;etxerat;etxe;noun;etxe;inanim;building;SG;Direction;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;""" eta borz ogiak eta bi arrainak harturik, begiak <zerurat> goititurik, graziák renda zitzan""";Mt 4,19;goititu;zerurat;zeru;noun;zeru;inanim;orientation;SG;Direction;allative;–rat;;;body-part;metaphoric;L;E;1571;Archaic
Lç;"""<zerurat> igaiten""";Lk 24;igan;zerurat;zeru;noun;zeru;inanim;heaven;SG;Direction;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""Eta gauza hauk erranik, aitzinean joaiten zen <Jerusalemerat> igaiten zela.""";Lk 19,28;igan;jerusalemerat;jerusalem;toponym;jerusalem;inanim;settlement;SG;Direction;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""Eta <kanporat> ilkhirik nigar egin zezan mingi.""";Mt 26,75;jalgi;kanporat;kanpo;adv;kanpo;inanim;orientation;SG;Direction;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;""". Eta <kanporat> ilkhirik nigar egin zezan.""";Mk 14,72;jalgi;kanporat;kanpo;adv;kanpo;inanim;orientation;SG;Direction;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""Eta <kanporat> ilkhirik Pierrisek nigar egin zezan mingi.""";Lk 22,62;jalgi;kanporat;kanpo;adv;kanpo;inanim;orientation;SG;Direction;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""Eta hura <korralerat> ilkhiten zela ikhus zezan berze neskato batek""";Mt 26,71;jalgi;korralerat;korrale;noun;korrale;inanim;area;SG;Direction;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""Eta landán datena ezalbeiledi <gibelerat> itzul, bere abillamenduaren hartzera.""";Mk 13,16;itzuli;gibelerat;gibel;adv;gibel;inanim;orientation;SG;Direction;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""Eta landán datena ezalbeiledi <gibelerat> itzul, bere abillamenduaren hartzera.""";Mk 13,16;itzuli;gibelerat;gibel;adv;gibel;inanim;orientation;SG;Direction;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""Ezen gauza haur gizon bat bezala da, zeinek <lekhorerat> joaitean dei baitzitzan bere zerbitzariak, eta bere onak eman baitzietzén.""";Mt 25,14;joan;lekhorerat;lekore;adv;lekore;inanim;area;SG;Direction;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""Ala Grekoén artean <barreiatuak diradenetarat> joaiteko da, eta Grekoén irakastera?""";Jn 7,35;joan;diradenetarat;dira;relative;dira;human;human;PL;Goal;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""Hala da nola <kanporat> joan lizén gizon batek, bere etxea utzirik, eta emanik bere zerbitzariei autoritate""";Mk 13,34;joan;kanporat;kanpo;adv;kanpo;inanim;orientation;SG;Direction;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""Eta hartan hobi bat egin zezan lakotzát, eta edifika zezan dorre bat, eta aloka ziezén laborariei, eta <kanporat> joan zedin.""";Mt 21,33;joan;kanporat;kanpo;adv;kanpo;inanim;orientation;SG;Direction;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""egin zezan hobi bat lakotako, eta edifika zezan dorre bat, eta aloka ziezén laborariei, eta <kanporat> joan zedin..""";Mk 12,Archaic;joan;kanporat;kanpo;adv;kanpo;inanim;orientation;SG;Direction;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""hetarik Aingeruak <zerurat> joan ziradenean""";Lk 2,15;joan;zerurat;zeru;noun;zeru;inanim;heaven;SG;Direction;allative;–rat;;;spirit;real;L;E;1571;Archaic
Lç;"""ja berandua duk eiek konjit, <inguruko herrietarát> eta burguetarat joanik""";Mk 6,36;joan;herrietarat;herri;noun;herri;inanim;settlement;PL;Direction;allative;–rat;;;people;real;L;E;1571;Archaic
Lç;"""ja berandua duk eiek konjit, <inguruko herrietarát> eta burguetarat joanik""";Mk 6,36;joan;burguetarat;burgo;noun;burgo;inanim;settlement;PL;Direction;allative;–rat;;;people;real;L;E;1571;Archaic
Lç;"""ordua ja iragan, eiek konjit jendetzei, <burguetarat> joanik jateko eros dezatenzat.""";Mt 14,15;joan;burguetarat;burgo;noun;burgo;inanim;settlement;PL;Direction;allative;–rat;;;people;real;L;E;1571;Archaic
Lç;"""Baina etzezaten rezebi, zeren haren begithartea baitzén <Jerusalemerat> joiten zenarena.""";Lk 9,53;jo;jerusalemerat;jerusalem;toponym;jerusalem;inanim;settlement;SG;Direction;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""ager zekién berze formatan, <kanporat> partitzen ziradela""";Mk 16,12;partitu;kanporat;kanpo;adv;kanpo;inanim;orientation;SG;Direction;allative;–rat;;;human;real;L;E;1571;Archaic
Lç;"""Gero tira zezaten <Gadarenoen komarkarat>, zein baita Galilearen aurkhaz aurk.""";Lk 8,26;tiratu;komarketarat;komarka;noun;komarka;inanim;country;SG;Direction;allative;–rat;;;people;real;L;E;1571;Archaic
Lç;"""Edo zein da regea berze rege baten kontra batailla <emaitera> abiatzen dena""";Lk 13,31;abiatu;emaitera;eman;nmlz;eman;inanim;;SG;Purpose;allative;–ra;;;human;metaphoric;L;E;1571;Archaic
Lç;"""Eta eztezazuela presumi zeurok baithan <erraitera>""";Mt 3,9;presumitu;erraitera;erran;nmlz;erran;inanim;;SG;Complement;allative;–ra;;;;inanim;L;E;1571;Archaic
Lç;"""eztirate haren <aithortzera> eta konfesatzera ahalke izan""";Intro;ahalke_izan;aithortzera;aitortu;nmlz;aitortu;inanim;;SG;Complement;allative;–ra;;;;inanim;L;E;1571;Archaic
Lç;"""eztirate haren aithortzera eta <konfesatzera> ahalke izan""";Intro;ahalke_izan;konfesatzera;konfesatu;nmlz;konfesatu;inanim;;SG;Complement;allative;–ra;;;;inanim;L;E;1571;Archaic
Lç;"""Aitzurrerik ezin daidit, <eske ebiltera> ahalke naiz.""";Lk 16,3;ahalke_izan;eske_ebiltera;eske_ibili;nmlz;eske_ibili;inanim;;SG;Complement;allative;–ra;;;;inanim;L;E;1571;Archaic
Lç;"""Eta iragan zenean <berze aldera>, Jerjesenén rejionera, aitzinera ethorri izan zaizkan bi demoniatu thunbetarik ilkhirik""";Mt 8,28;iragan;aldera;alde;noun;alde;inanim;location;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Eta iragan zenean berze aldera, <Jerjesenén rejionera>, aitzinera ethorri izan zaizkan bi demoniatu thunbetarik ilkhirik""";Mt 8,28;iragan;rejionera;erregio;noun;erregio;inanim;country;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Eta iragan zenean berze aldera, Jerjesenén rejionera, <aitzinera> ethorri izan zaizkan bi demoniatu thunbetarik ilkhirik""";Mt 8,28;etorri;aitzinera;aitzin;adv;aitzin;inanim;orientation;SG;Goal;allative;–ra;;;spirit;real;L;E;1571;Archaic
Lç;"""Aitá, enpara nezak oren hunetarik, baina halakotz ethorri nauk <oren hunetara>.""";Jn 12,27;etorri;hunetara;hau;dem_prox;oren;inanim;time;SG;Time;allative;–ra;;;human;inanim;L;E;1571;Archaic
Lç;"""Eta nork ere nahi ukhanen baihau bortxatu lekoa baten <egitera>, albeitindoa harekin biga.""";Mt 5,41;bortxatu;egitera;egin;nmlz;egin;inanim;;SG;Complement;allative;–ra;;;human;inanim;L;E;1571;Archaic
Lç;"""Langileak <mahastira> alokatzen.""";Mt 20;alokatu;mahastira;mahasti;noun;mahasti;inanim;area;SG;Goal;allative;–ra;;;human;metaphoric;L;E;1571;Archaic
Lç;"""Bada anhitz eman izan zaion guziari, anhitz galde eginen zaió, eta <begiratzera> anhitz eman izan zaionari, hanbat gehiago galde eginen zaió.""";Lk 12,48;eman;begiratzera;begiratu;noun;begiratu;inanim;;SG;Complement;allative;–ra;;;human;inanim;L;E;1571;Archaic
Lç;"""Eta hori enzunik Jesus parti zedin handik unzi batetan <lekhu desertu batetara> aphart.""";Mt 14,13;partitu;batetara;bat;det;leku;inanim;location;indet;Direction;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""eraman zitzan <mendi gora batetara> aphart hek berak""";Mk 9,2;eraman;batetara;bat;det;mendi;inanim;area;indet;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Begirauzue bada profeta falsuetarik, zein ethorten baitirade <zuetara> ardi abiturekin""";Mt 15,15;etorri;zuetara;zuek;pro;zuek;human;human;PL;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Haur ethor zedin testimoniaje <ekhartera> Argiaz testifika lezanzat""";Jn Archaic,7;etorri;ekhartera;ekarri;nmlz;ekarri;inanim;;SG;Purpose;allative;–ra;;;human;metaphoric;L;E;1571;Archaic
Lç;"""Batre ezta eriden izan itzuli denik, Jainkoari gloria <emaitera>, arrotz haur baizen.""";Lk 17,18;itzuli;emaitera;eman;nmlz;eman;inanim;;SG;Purpose;allative;–ra;;;human;metaphoric;L;E;1571;Archaic
Lç;"""Ezen gose izan naiz eta eman drautazue <jatera>; egarri izan naiz, eta eman drautazue edatera""";Mt 25,35;eman;jatera;jan;nmlz;jan;inanim;;SG;Complement;allative;–ra;;;human;inanim;L;E;1571;Archaic
Lç;"""Ezen gose izan naiz eta eman drautazue jatera; egarri izan naiz, eta eman drautazue <edatera>""";Mt 25,35;eman;edatera;edan;nmlz;edan;inanim;;SG;Complement;allative;–ra;;;human;inanim;L;E;1571;Archaic
Lç;""" Ezen gose izan naiz, eta eztrautazue eman <jatera>; egarri izan naiz, eta eztrautazue eman edatera""";Mt 25,42;eman;jatera;jan;nmlz;jan;inanim;;SG;Complement;allative;–ra;;;human;inanim;L;E;1571;Archaic
Lç;""" Ezen gose izan naiz, eta eztrautazue eman jatera; egarri izan naiz, eta eztrautazue eman <edatera>""";Mt 25,42;eman;edatera;edan;nmlz;edan;inanim;;SG;Complement;allative;–ra;;;human;inanim;L;E;1571;Archaic
Lç;"""translazione hunen zure Maiestateari <dedikatzera> ausartu izan naizen""";Intro;ausartu;dedikatzera;dedikatu;nmlz;dedikatu;inanim;;SG;Complement;allative;–ra;;;human;inanim;L;E;1571;Archaic
Lç;"""Oraino bada bere seme maite bat ukhan eta, hura ere igorri ukhan du <hetara> azkenik""";Mk 12,6;igorri;hetara;haiek;pro;haiek;human;human;PL;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""ezen libraturen zaituzte <konsistorioetara> eta sinagogetara""";Mk 13,9;libratu;konsistorioetara;konsistorio;noun;konsistorio;inanim;institution;PL;Recipient;allative;–ra;;;human;metaphoric;L;E;1571;Archaic
Lç;"""ezen libraturen zaituzte konsistorioetara eta <sinagogetara>""";Mk 13,9;libratu;sinagogetara;sinagoga;noun;sinagoga;inanim;institution;PL;Recipient;allative;–ra;;;human;metaphoric;L;E;1571;Archaic
Lç;"""Eta ez solament nazione harengatik, baina are Jainkoaren haur barreiatuak bil litzanzát <batetara>""";Jn 11,52;bildu;batetara;bat;pro;bat;;;indet;Goal;allative;–ra;;;human;metaphoric;L;E;1571;Archaic
Lç;"""Krist ez munduaren <jujatzera> ethorri, baina salbatzera.""";Jn 12;etorri;jujatzera;jujatu;nmlz;jujatu;inanim;;SG;Purpose;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Krist ez munduaren jujatzera ethorri, baina <salbatzera>.""";Jn 12;etorri;salbatzera;salbatu;nmlz;salbatu;inanim;;SG;Purpose;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Laxa ezazue eta utzi ezazue <joaitera>.""";Jn 11,44;utzi;joaitera;joan;nmlz;joan;inanim;;SG;Complement;allative;–ra;;;human;inanim;L;E;1571;Archaic
Lç;"""aitzitik zoazte Israeleko etxeko <ardi galduetara>.""";Mt 10,6;joan;galduetara;ardi;adj;ardi;animal;animal;PL;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Jainkoak eman plazer ukhan drautan guziaren borondate onez haren Elizaren edifikazionetan <enplegatzera>.""";Intro;borondate_izan;enplegatzera;enplegatu;nmlz;enplegatu;inanim;;SG;Complement;allative;–ra;;;human;inanim;L;E;1571;Archaic
Lç;"""Etzaiteztela iragan etxetik <etxera>.""";Lk 10,7;iragan;etxerat;etxe;noun;etxe;inanim;building;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Eta baldin etxea digne bada, ethor bedi zuen bakea <haren gainera>.""";Mt 10,13;etorri;gainera;gain;postp;hura;inanim;building;SG;Goal;allative;–ra;;GEN_gain;abstract;metaphoric;L;E;1571;Archaic
Lç;"""Konsolazalea ezta ethorriren <zuetara>""";Jn 16,7;etorri;zuetara;zuek;pro;zuek;human;human;PL;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""ezen ez naiz ethorri <justoén deitzera>: baina bekhatoren, emendamendutara.""";Mk 2,17;etorri;deitzera;deitu;nmlz;deitu;inanim;;SG;Purpose;allative;–ra;;;human;metaphoric;L;E;1571;Archaic
Lç;"""ezen ez naiz ethorri justoén deitzera: baina <bekhatoren emendamendutara>.""";Mk 2,17;etorri;emendamendutara;emendamendu;noun;emendamendu;inanim;abstract;indet;Purpose;allative;–ra;;;human;metaphoric;L;E;1571;Archaic
Lç;"""ezen ez naiz ethorri <justoén deitzera>: baina bekhatoren, emendamendutara.""";Mt 9,13;etorri;deitzera;deitu;nmlz;deitu;inanim;;SG;Purpose;allative;–ra;;;human;metaphoric;L;E;1571;Archaic
Lç;"""ezen ez naiz ethorri justoén deitzera: baina <bekhatoren emendamendutara>.""";Mt 9,13;etorri;emendamendutara;emendamendu;noun;emendamendu;inanim;abstract;indet;Purpose;allative;–ra;;;human;metaphoric;L;E;1571;Archaic
Lç;"""ez naiz ethorri <justoén deitzera>: baina bekhatoren, emendamendutara.""";Lk 5,32;etorri;deitzera;deitu;nmlz;deitu;inanim;;SG;Purpose;allative;–ra;;;human;metaphoric;L;E;1571;Archaic
Lç;"""ez naiz ethorri justoén deitzera: baina <bekhatoren emendamendutara>.""";Lk 5,32;etorri;emendamendutara;emendamendu;noun;emendamendu;inanim;abstract;indet;Purpose;allative;–ra;;;human;metaphoric;L;E;1571;Archaic
Lç;"""Ezen karga pizuak eta jasan ezin daitezkenak biltzen dituzté, eta ezarten <gizonén soinetara>""";Mt 23,4;ezarri;soinera;soin;noun;soin;inanim;body-part;PL;Location;allative;–ra;;;;real;L;E;1571;Archaic
Lç;"""Eta landán datena ezalbeiledi gibelerat itzul, bere abillamenduaren <hartzera>.""";Mk 13,16;itzuli;hartzera;hartu;nmlz;hartu;inanim;;SG;Purpose;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Egia da, nik batheiatzen zaituztet urez <emendamendutara>.""";Mt 3,11;bateiatu;emendamendutara;emendamendu;noun;emendamendu;inanim;abstract;indet;Manner;allative;–ra;;;human;inanim;L;E;1571;Archaic
Lç;"""har zitzan haurtxoa eta haren ama, eta ethor zedin <Israeleko lurrera>.""";Mt 2,21;etorri;lurrera;lur;noun;lur;inanim;area;SG;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Eta igor zitzan bere zerbitzariak <ezteietara> gomitatuén deitzera""";Mt 22,3;igorri;ezteietara;eztei;noun;eztei;inanim;event;PL;Goal;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Eta igor zitzan bere zerbitzariak ezteietara <gomitatuén deitzera>""";Mt 22,3;igorri;deitzera;deitu;nmlz;deitu;inanim;;SG;Purpose;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""egotz lezaten hura <kanpora>, baina ezin egin dié.""";Lk 9,40;egotzi;kanpora;kanpo;adv;kanpo;inanim;orientation;SG;Direction;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Ez naiz ethorri <bakearen ezartera>""";Mt 10,34;etorri;ezartera;ezarri;nmlz;ezarri;inanim;;SG;Purpose;allative;–ra;;;human;real;L;E;1571;Archaic
Lç;"""Eta ilkhiren dirade ungi egin dukeitenak, bizitzeko <resurrekzionera>""";Jn 5,29;jalgi;resurrekzionera;erresurrekzio;noun;erresurrekzio;inanim;abstract;SG;Goal;allative;–ra;;;human;metaphoric;L;E;1571;Archaic
